summary,config,name
"{'_runtime': 656, '_step': 0, '_timestamp': 1767989036.8183286, '_wandb': {'runtime': 656}, 'final_mean': 186.04285714285712, 'final_sd': 6.379511208964691}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1153
"{'_runtime': 1457, '_step': 0, '_timestamp': 1767990564.2672024, '_wandb': {'runtime': 1457}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1205
"{'_runtime': 915, '_step': 0, '_timestamp': 1767990571.583777, '_wandb': {'runtime': 915}, 'final_mean': 405.9142857142857, 'final_sd': 61.64014064532551}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1214
"{'_runtime': 858, '_step': 0, '_timestamp': 1767991511.5512967, '_wandb': {'runtime': 858}, 'final_mean': 364.25714285714287, 'final_sd': 161.6733643328235}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1230
"{'_runtime': 1083, '_step': 0, '_timestamp': 1767992292.7831228, '_wandb': {'runtime': 1083}, 'final_mean': 498.8857142857143, 'final_sd': 9.255952304394423}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1240
"{'_runtime': 1071, '_step': 0, '_timestamp': 1767992604.070921, '_wandb': {'runtime': 1071}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1245
"{'_runtime': 1074, '_step': 0, '_timestamp': 1767993390.8667834, '_wandb': {'runtime': 1074}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1258
"{'_runtime': 1199, '_step': 0, '_timestamp': 1767993824.9600625, '_wandb': {'runtime': 1199}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1303
"{'_runtime': 854, '_step': 0, '_timestamp': 1767994302.36138, '_wandb': {'runtime': 854}, 'final_mean': 241.34285714285716, 'final_sd': 31.618658919010695}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1317
"{'_runtime': 1121, '_step': 0, '_timestamp': 1767995639.9402864, '_wandb': {'runtime': 1121}, 'final_mean': 132.5857142857143, 'final_sd': 2.851029173287916}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1335
"{'_runtime': 761, '_step': 0, '_timestamp': 1767995408.7427456, '_wandb': {'runtime': 761}, 'final_mean': 48.25714285714286, 'final_sd': 4.122016546323324}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1337
"{'_runtime': 1671, '_step': 0, '_timestamp': 1767997103.9285853, '_wandb': {'runtime': 1671}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1350
"{'_runtime': 585, '_step': 0, '_timestamp': 1767996249.7794497, '_wandb': {'runtime': 585}, 'final_mean': 29.62857142857143, 'final_sd': 3.768938571956788}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1354
"{'_runtime': 1338, '_step': 0, '_timestamp': 1767997632.9584582, '_wandb': {'runtime': 1338}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 510, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1404
"{'_runtime': 1036, '_step': 0, '_timestamp': 1767998161.3765123, '_wandb': {'runtime': 1036}, 'final_mean': 381.0285714285714, 'final_sd': 166.10220360012184}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 511, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1418
"{'_runtime': 1077, '_step': 0, '_timestamp': 1767998734.0449123, '_wandb': {'runtime': 1077}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1427
"{'_runtime': 965, '_step': 0, '_timestamp': 1767999148.0486088, '_wandb': {'runtime': 965}, 'final_mean': 421.7142857142857, 'final_sd': 93.63731595243163}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1436
"{'_runtime': 1377, '_step': 0, '_timestamp': 1768000131.89022, '_wandb': {'runtime': 1377}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 514, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1445
"{'_runtime': 993, '_step': 0, '_timestamp': 1768000160.8451493, '_wandb': {'runtime': 993}, 'final_mean': 333.5857142857143, 'final_sd': 41.39858274218122}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 515, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1452
"{'_runtime': 1431, '_step': 0, '_timestamp': 1768001587.9488056, '_wandb': {'runtime': 1431}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 516, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1509
"{'_runtime': 1025, '_step': 0, '_timestamp': 1768001209.7548027, '_wandb': {'runtime': 1025}, 'final_mean': 400.7857142857143, 'final_sd': 31.186944547423707}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1509
"{'_runtime': 1551, '_step': 0, '_timestamp': 1768002781.7653332, '_wandb': {'runtime': 1551}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1527
"{'_runtime': 1017, '_step': 0, '_timestamp': 1768002628.90132, '_wandb': {'runtime': 1017}, 'final_mean': 353.22857142857146, 'final_sd': 160.00715800314964}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1533
"{'_runtime': 1023, '_step': 0, '_timestamp': 1768003766.9581106, '_wandb': {'runtime': 1023}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1552
"{'_runtime': 867, '_step': 0, '_timestamp': 1768003876.401359, '_wandb': {'runtime': 867}, 'final_mean': 13.685714285714283, 'final_sd': 1.304309966915809}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1556
"{'_runtime': 1235, '_step': 0, '_timestamp': 1768005085.4967, '_wandb': {'runtime': 1235}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1610
"{'_runtime': 1505, '_step': 0, '_timestamp': 1768005427.7367773, '_wandb': {'runtime': 1505}, 'final_mean': 141.5, 'final_sd': 9.58980113006968}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1612
"{'_runtime': 1271, '_step': 0, '_timestamp': 1768006418.95476, '_wandb': {'runtime': 1271}, 'final_mean': 241.57142857142856, 'final_sd': 41.52609211725336}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1632
"{'_runtime': 1376, '_step': 0, '_timestamp': 1768006866.8908155, '_wandb': {'runtime': 1376}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1638
"{'_runtime': 1216, '_step': 0, '_timestamp': 1768007679.21041, '_wandb': {'runtime': 1216}, 'final_mean': 499.6714285714286, 'final_sd': 1.6963947365046903}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1654
"{'_runtime': 1348, '_step': 0, '_timestamp': 1768008258.66368, '_wandb': {'runtime': 1348}, 'final_mean': 314.4142857142857, 'final_sd': 215.61549724697716}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1701
"{'_runtime': 1530, '_step': 0, '_timestamp': 1768009233.955732, '_wandb': {'runtime': 1530}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1715
"{'_runtime': 1456, '_step': 0, '_timestamp': 1768009741.7153122, '_wandb': {'runtime': 1456}, 'final_mean': 453.2857142857143, 'final_sd': 121.6182719891738}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1724
"{'_runtime': 988, '_step': 0, '_timestamp': 1768010374.2213326, '_wandb': {'runtime': 988}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 510, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1743
"{'_runtime': 1301, '_step': 0, '_timestamp': 1768011207.7483842, '_wandb': {'runtime': 1301}, 'final_mean': 401.6142857142857, 'final_sd': 84.25103523859816}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 511, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1751
"{'_runtime': 1230, '_step': 0, '_timestamp': 1768011624.6185791, '_wandb': {'runtime': 1230}, 'final_mean': 146.4857142857143, 'final_sd': 2.272461580016934}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1759
"{'_runtime': 1227, '_step': 0, '_timestamp': 1768012457.5371585, '_wandb': {'runtime': 1227}, 'final_mean': 379.1714285714286, 'final_sd': 62.42480537839595}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1813
"{'_runtime': 1456, '_step': 0, '_timestamp': 1768013106.77294, '_wandb': {'runtime': 1456}, 'final_mean': 56.75714285714286, 'final_sd': 119.4634954063118}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 514, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1820
"{'_runtime': 956, '_step': 0, '_timestamp': 1768013460.3288655, '_wandb': {'runtime': 956}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 515, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1835
"{'_runtime': 1625, '_step': 0, '_timestamp': 1768014778.6261787, '_wandb': {'runtime': 1625}, 'final_mean': 365.8142857142857, 'final_sd': 3.481760052218488}","{'agent': {'tau': 0.06, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.991, 'epsilon_start': 1, 'learning_rate': 0.00152}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 516, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260110-1845
